parameter_id,node_id,parameter_name,unit,value,min_value,max_value,context,confidence_level,source_document,extraction_date
PAR_5511,PRO_10370,Значение,,,,,При оценке сейсмической активности,High,ГЖ_03_25.pdf,2026-07-03
PAR_5512,PRO_10371,Продолжительность,с,,,,При оценке сейсмической активности,High,ГЖ_03_25.pdf,2026-07-03
PAR_5513,PRO_3914,Энергетический параметр K,,,10–5,10–3,При оценке удароопасности после взрыва,High,ГЖ_03_25.pdf,2026-07-03
PAR_5514,PRO_10372,Объем закладки,%,,50,70,Влияние на геодинамическую обстановку,High,ГЖ_03_25.pdf,2026-07-03
PAR_5515,PRO_10372,Масса заряда ВВ,т,,"0,7",8,Зависимость магнитуды взрывов и энергетического класса толчков,High,ГЖ_03_25.pdf,2026-07-03
PAR_5516,MAT_10376,Seismic energy,J,,107,109,При оценке опасности горных ударов,High,ГЖ_03_25.pdf,2026-07-03
PAR_5517,PRO_4657,Объем подготовительно-нарезных работ,м на 1000 т,,3,"3,4",,High,ГЖ_03_25.pdf,2026-07-03
PAR_5518,PRO_4657,Выход руды с 1 м скважины,т,,14,18,,High,ГЖ_03_25.pdf,2026-07-03
PAR_5519,PRO_4657,Расход взрывчатого вещества,кг/т,,"0,4","0,7",,High,ГЖ_03_25.pdf,2026-07-03
PAR_5520,PRO_10383,Энергия,Дж,,1e+06,1e+07,Анализ сейсмических событий в районе выделенных даек,High,ГЖ_03_25.pdf,2026-07-03
PAR_5521,PRO_7353,Прочность,Не указана,,,,В условиях высоконапряженных массивов,High,ГЖ_03_25.pdf,2026-07-03
PAR_5522,PRO_6269,Интенсивность,Не указана,,,,В приконтактной зоне вмещающих пород,High,ГЖ_03_25.pdf,2026-07-03
PAR_5523,PRO_6529,Степень пористости,Не указана,,,,В условиях трещиноватости,High,ГЖ_03_25.pdf,2026-07-03
PAR_5524,MAT_10391,Предел прочности на сжатие,МПа,,182,185,,High,ГЖ_03_25.pdf,2026-07-03
PAR_5525,MAT_10391,Предел прочности на растяжение,МПа,,"12,7","14,6",,High,ГЖ_03_25.pdf,2026-07-03
PAR_5526,MAT_10392,Предел прочности на сжатие,МПа,,182,185,,High,ГЖ_03_25.pdf,2026-07-03
PAR_5527,MAT_10392,Предел прочности на растяжение,МПа,,"12,7","14,6",,High,ГЖ_03_25.pdf,2026-07-03
PAR_5528,PRO_2137,Интенсивность горных работ,,,,,Изменение интенсивности горных работ влияет на частоту горных ударов.,High,ГЖ_03_25.pdf,2026-07-03
PAR_5529,PRO_10397,Значение ksof,,,0,1,При водонасыщении пород,High,ГЖ_03_25.pdf,2026-07-03
PAR_5530,MAT_10399,Соотношение Т:Ж,весовой состав,,54:46,75:25,При размещении отходов в карьерных выработках,High,ГЖ_03_25.pdf,2026-07-03
PAR_5531,FAC_10401,Глубина разрезов,м,,10,830,Глубина карьеров в разных регионах РФ и мира,High,ГЖ_03_25.pdf,2026-07-03
PAR_5532,FAC_10401,Высота отвалов,м,,,200,Высота отвалов в Кузбассе,High,ГЖ_03_25.pdf,2026-07-03
PAR_5533,PRO_5309,Глубина подработки,м,,,,При проходке под гидравлическими объектами размещения отходов,High,ГЖ_03_25.pdf,2026-07-03
PAR_5534,PRO_10406,Водоприток,м³/ч,,100,1000,Зависит от категории сложности ПТС,High,ГЖ_03_25.pdf,2026-07-03
PAR_5535,MAT_9737,Растворимость,Не указана,Низкая,,,В естественных условиях,High,ГЖ_03_25.pdf,2026-07-03
PAR_5536,MAT_10409,Растворимость,Не указана,Значительная,,,В естественных условиях,High,ГЖ_03_25.pdf,2026-07-03
PAR_5537,MAT_10314,Растворимость,Не указана,Значительная,,,В естественных условиях,High,ГЖ_03_25.pdf,2026-07-03
PAR_5538,PRO_2564,Прочность,,,,,Важный параметр для геомеханических расчетов,High,ГЖ_03_25.pdf,2026-07-03
PAR_5539,PRO_2564,Водоустойчивость,,,,,Важный параметр для геомеханических расчетов,High,ГЖ_03_25.pdf,2026-07-03
PAR_5540,PRO_2564,Пористость,,,,,Важный параметр для геомеханических расчетов,High,ГЖ_03_25.pdf,2026-07-03
PAR_5541,PRO_2564,Трещиноватость,,,,,Важный параметр для геомеханических расчетов,High,ГЖ_03_25.pdf,2026-07-03
PAR_5542,MAT_10416,Плотность,Единицы не указаны,,,,Определяет устойчивость борта карьера,High,ГЖ_03_25.pdf,2026-07-03
PAR_5543,MAT_8719,Прочность на сжатие,МПа,144,,,,High,ГЖ_03_25.pdf,2026-07-03
PAR_5544,MAT_8719,Плотность,т/м3,"2,8",,,,High,ГЖ_03_25.pdf,2026-07-03
PAR_5545,PRO_10422,Значение,,,"1,00","3,30",Различные модели и натурные условия,High,ГЖ_03_25.pdf,2026-07-03
PAR_5546,PRO_10423,Коэффициент запаса устойчивости,,,"1,07","1,45",Различные стадии деформирования,High,ГЖ_03_25.pdf,2026-07-03
PAR_5547,PRO_10423,Абсолютные смещения,относительно высоты откоса Н,,"0,001Н","0,007Н",Различные стадии деформирования,High,ГЖ_03_25.pdf,2026-07-03
PAR_5548,PRO_10422,Значение,,,1.2,1.5,Используется для оценки несущей способности откосов,High,ГЖ_03_25.pdf,2026-07-03
PAR_5549,MAT_10376,Stability factor,,,1.3,,Оценка устойчивости бортов карьеров,High,ГЖ_03_25.pdf,2026-07-03
PAR_5550,PRO_1573,Гранулометрический состав,,,,,"Определяется предприятием на основе минимальных удельных затрат, энергозатрат или требуемой производительности горнотранспортного оборудования",High,ГЖ_03_25.pdf,2026-07-03
PAR_5551,PRO_10437,Коэффициент крепости,,,7,16,Зависит от типа породы,High,ГЖ_03_25.pdf,2026-07-03
PAR_5552,PRO_10438,Средний размер куска,см,,,,,High,ГЖ_03_25.pdf,2026-07-03
PAR_5553,MOD_10439,характерный размер куска,,,,,Используется для прогнозирования распределения кусков при взрывном нагружении.,High,ГЖ_03_25.pdf,2026-07-03
PAR_5554,MOD_10440,распределение мелких фракций,,,,,Позволяет более точно прогнозировать распределение мелких фракций при взрывном разрушении горной породы.,High,ГЖ_03_25.pdf,2026-07-03
PAR_5555,PRO_10442,W,м,,,,Расчетная длина для взрывных работ,High,ГЖ_03_25.pdf,2026-07-03
PAR_5556,PRO_10443,а,м,,,,Расстояние между скважинами,High,ГЖ_03_25.pdf,2026-07-03
PAR_5557,PRO_10444,b,м,,,,Расстояние между рядами,High,ГЖ_03_25.pdf,2026-07-03
PAR_5558,PRO_10445,Показатель взрываемости А,,,,,Определяется на основе данных о бурении взрывных скважин,High,ГЖ_03_25.pdf,2026-07-03
PAR_5559,EQU_10446,Энергоёмкость бурения,,,,,Формируется на основе телеметрических данных,High,ГЖ_03_25.pdf,2026-07-03
PAR_5560,EQU_10449,Снижение затрат времени на разработку ОТР,%,,30,40,Предварительная экспертная оценка,High,ГЖ_03_25.pdf,2026-07-03
PAR_5561,PRO_10452,Время разработки проектной документации,Процент от полного времени проектирования,,15,20,"Время, затрачиваемое на разработку и согласование основных технических решений с заказчиком",High,ГЖ_03_25.pdf,2026-07-03
PAR_5562,PRO_9601,Диаметр заряда,мм,,215,315,,High,ГЖ_03_25.pdf,2026-07-03
PAR_5563,PRO_9601,Фактический удельный расход,кг/м³,,"1,03","1,21",,High,ГЖ_03_25.pdf,2026-07-03
PAR_5564,PRO_9601,Фактическая сетка,м,,,,,High,ГЖ_03_25.pdf,2026-07-03
PAR_5565,PRO_10456,Burden,Units not specified,,,,Assumed to be the diameter of the fracturing zone in blasting.,High,ГЖ_03_25.pdf,2026-07-03
PAR_5566,MOD_10458,Grain-Size Composition,,,,,Used to predict the fragmentation patterns of blasted rocks.,High,ГЖ_03_25.pdf,2026-07-03
PAR_5567,PUB_895,Содержание германия,кг/т,,,1,Угли Павловского буроугольного месторождения в Приморском крае,High,ГЖ_04_25.pdf,2026-07-03
PAR_5568,PUB_895,Содержание редких металлов,Не указано,Не указано,Не указано,Не указано,В углях Дальнего Востока,High,ГЖ_04_25.pdf,2026-07-03
PAR_5569,MAT_10487,Концентрация,г/т,,"0,1","0,81",В нанофракциях углей,High,ГЖ_04_25.pdf,2026-07-03
